1file_id	2sample	3DNA_code	4species	5pop	6pop_name	7LONG	8LAT	9server	10path	11sorted
MTN12_DNA980	MTN12	980	PBAL	MTN	Matane	67.28333333	48.63333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-01/IX1906/C2F5EACXX_1/IX1906_C2F5EACXX_1_ATTCCT.bam	unsorted
MTN13_DNA833	MTN13	833	PBAL	MTN	Matane	67.26666667	48.63333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-17/IX0995/C13P1ACXX_6/IX0995_C13P1ACXX_6_ATCTAT.bam	unsorted
MTN14_DNA981	MTN14	981	PBAL	MTN	Matane	67.3	48.63333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-09/IX1914/C2P4LACXX_1/IX1914_C2P4LACXX_1_CATTTT.bam	unsorted
MTN2_DNA839	MTN2	839	PBAL	MTN	Matane	67.36666667	48.61666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-17/IX0991/C13P1ACXX_2/IX0991_C13P1ACXX_2_TCGAAG.bam	unsorted
MTN3_DNA542	MTN3	542	PBAL	MTN	Matane	67.35	48.61666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-08/IX0382/D15K7ACXX_1/IX0382_D15K7ACXX_1_CCCATG.bam	unsorted
MTN4_DNA693	MTN4	693	PBAL	MTN	Matane	67.31666667	48.65	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0847/D18MNACXX_5/IX0847_D18MNACXX_5_TTCGAA.bam	unsorted
MTN8_DNA979	MTN8	979	PBAL	MTN	Matane	67.3	48.63333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-10/IX1917/C2P4LACXX_4/IX1917_C2P4LACXX_4_AGCATC.bam	unsorted
MTN9_DNA350	MTN9	350	PBAL	MTN	Matane	67.31666667	48.65	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-13/IX0341/C0T20ACXX_5/IX0341_C0T20ACXX_5_AAGGAC.bam	unsorted
NWL1_DNA1123	NWL1	1123	PBAL	NWL	Norman_Wells	126.6666667	65.23333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-30/IX2036/C2P5YACXX_8/IX2036_C2P5YACXX_8_ACAGTG.bam	unsorted
NWL10_DNA694	NWL10	694	PBAL	NWL	Norman_Wells	126.8333333	65.26666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-07/IX0858/D18UBACXX_5/IX0858_D18UBACXX_5_GTCCGC.bam	unsorted
NWL11_03_DNA784	NWL11_03	784	PBAL	NWL	Norman_Wells	126.6833333	126.6833333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0989/D1C4AACXX_7/IX0989_D1C4AACXX_7_TTAGGC.bam	unsorted
NWL11_05_DNA778	NWL11_05	778	PBAL	NWL	Norman_Wells	126.6833333	126.6833333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-12/IX0986/D18W4ACXX_8/IX0986_D18W4ACXX_8_CCACGC.bam	unsorted
NWL11_06_DNA779	NWL11_06	779	PBAL	NWL	Norman_Wells	126.6833333	126.6833333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-12/IX0976/C14ERACXX_3/IX0976_C14ERACXX_3_CTATAC.bam	unsorted
NWL11_08_DNA785	NWL11_08	785	PBAL	NWL	Norman_Wells	126.6833333	126.6833333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0984/D18W4ACXX_6/IX0984_D18W4ACXX_6_GGCTAC.bam	unsorted
NWL11_10_DNA780	NWL11_10	780	PBAL	NWL	Norman_Wells	126.6833333	126.6833333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-11-21/IX0996/D1CLLACXX_8/IX0996_D1CLLACXX_8_GCAAGG.bam	unsorted
NWL11_12_DNA786	NWL11_12	786	PBAL	NWL	Norman_Wells	126.6833333	126.6833333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0987/D1C4AACXX_5/IX0987_D1C4AACXX_5_AAGACT.bam	unsorted
NWL11_DNA1124	NWL11	1124	PBAL	NWL	Norman_Wells	126.8333333	65.28333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2043/C2P8KACXX_7/IX2043_C2P8KACXX_7_AAACAT.bam	unsorted
NWL12_DNA546	NWL12	546	PBAL	NWL	Norman_Wells	126.75	65.26666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-08/IX0383/D15K7ACXX_2/IX0383_D15K7ACXX_2_TGCTGG.bam	unsorted
NWL13_DNA1125	NWL13	1125	PBAL	NWL	Norman_Wells	126.7833333	65.3	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2046/C2PVTACXX_2/IX2046_C2PVTACXX_2_AAGGAC.bam	unsorted
NWL14_DNA1028	NWL14	1028	PBAL	NWL	Norman_Wells	126.7666667	65.3	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2044/C2P8KACXX_8/IX2044_C2P8KACXX_8_AACTTG.bam	unsorted
NWL15_DNA1029	NWL15	1029	PBAL	NWL	Norman_Wells	126.7333333	65.28333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-29/IX2056/C34BNACXX_5/IX2056_C34BNACXX_5_ACCGGC.bam	unsorted
NWL2_DNA544	NWL2	544	PBAL	NWL	Norman_Wells	126.6833333	65.25	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-08/IX0383/D15K7ACXX_2/IX0383_D15K7ACXX_2_GCACTT.bam	unsorted
NWL3_DNA809	NWL3	809	PBAL	NWL	Norman_Wells	126.6833333	65.25	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-11-22/IX0979/D18W4ACXX_1/IX0979_D18W4ACXX_1_AAACAT.bam	unsorted
NWL5_DNA545	NWL5	545	PBAL	NWL	Norman_Wells	126.75	65.26666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-08/IX0383/D15K7ACXX_2/IX0383_D15K7ACXX_2_TATAAT.bam	unsorted
NWL7_DNA1025	NWL7	1025	PBAL	NWL	Norman_Wells	126.7833333	65.26666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2037/C2P8KACXX_1/IX2037_C2P8KACXX_1_TAGCTT.bam	unsorted
NWL8_DNA810	NWL8	810	PBAL	NWL	Norman_Wells	126.7833333	65.26666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-17/IX0974/C14ERACXX_1/IX0974_C14ERACXX_1_AAGGAC.bam	unsorted
NWL9_DNA982	NWL9	982	PBAL	NWL	Norman_Wells	126.8333333	65.26666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-10/IX1916/C2P4LACXX_3/IX1916_C2P4LACXX_3_CGGAAT.bam	unsorted
POR1_DNA695	POR1	695	PBAL	POR	Portage_la_Prairie	98.26666667	50.1	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0844/D17UBACXX_7/IX0844_D17UBACXX_7_GCCAAT.bam	unsorted
POR10_DNA984	POR10	984	PBAL	POR	Portage_la_Prairie	98.26666667	49.85	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-02/IX1911/C2F5EACXX_6/IX1911_C2F5EACXX_6_GGCCTG.bam	unsorted
POR11_DNA829	POR11	829	PBAL	POR	Portage_la_Prairie	98.26666667	49.83333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-30/IX0994/C13P1ACXX_5/IX0994_C13P1ACXX_5_GCCAAT.bam	unsorted
POR12_DNA550	POR12	550	PBAL	POR	Portage_la_Prairie	98.26666667	49.78333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0384/D15K7ACXX_3/IX0384_D15K7ACXX_3_AAGCGA.bam	unsorted
POR13_DNA985	POR13	985	PBAL	POR	Portage_la_Prairie	98.28333333	49.78333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-02/IX1913/C2F5EACXX_8/IX1913_C2F5EACXX_8_TCTACC.bam	unsorted
POR14_DNA551	POR14	551	PBAL	POR	Portage_la_Prairie	98.31666667	49.8	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0384/D15K7ACXX_3/IX0384_D15K7ACXX_3_ACTCTC.bam	unsorted
POR15_DNA986	POR15	986	PBAL	POR	Portage_la_Prairie	98.31666667	49.95	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-10/IX1919/C2P4LACXX_6/IX1919_C2P4LACXX_6_CCGTCC.bam	unsorted
POR4_DNA547	POR4	547	PBAL	POR	Portage_la_Prairie	98.31666667	49.93333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-08/IX0383/D15K7ACXX_2/IX0383_D15K7ACXX_2_CCGTCC.bam	unsorted
POR5_DNA548	POR5	548	PBAL	POR	Portage_la_Prairie	98.33333333	49.9	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0384/D15K7ACXX_3/IX0384_D15K7ACXX_3_TGACCA.bam	unsorted
POR6_DNA549	POR6	549	PBAL	POR	Portage_la_Prairie	98.31666667	49.9	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0384/D15K7ACXX_3/IX0384_D15K7ACXX_3_CTTGTA.bam	unsorted
POR7_DNA696	POR7	696	PBAL	POR	Portage_la_Prairie	98.3	49.9	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0848/D18MNACXX_6/IX0848_D18MNACXX_6_AAAGCA.bam	unsorted
POR9_DNA983	POR9	983	PBAL	POR	Portage_la_Prairie	98.26666667	49.86666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-09/IX1914/C2P4LACXX_1/IX1914_C2P4LACXX_1_GATATA.bam	unsorted
RNA1_DNA697	RNA1	697	PBAL	RNA	Rouyn_Noranda	78.06666667	48.6	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0848/D18MNACXX_6/IX0848_D18MNACXX_6_AATAGG.bam	unsorted
RNA10_DNA1189	RNA10	1189	PBAL	RNA	Rouyn_Noranda	77.81666667	48.76666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2049/C2PVTACXX_5/IX2049_C2PVTACXX_5_CATGGC.bam	unsorted
RNA11_DNA308	RNA11	308	PBAL	RNA	Rouyn_Noranda	77.81666667	48.76666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-15/IX0335/D102LACXX_7/IX0335_D102LACXX_7_ACGATA.bam	unsorted
RNA12_DNA1161	RNA12	1161	PBAL	RNA	Rouyn_Noranda	77.81666667	48.76666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-30/IX2036/C2P5YACXX_8/IX2036_C2P5YACXX_8_CAGGCG.bam	unsorted
RNA13_DNA328	RNA13	328	PBAL	RNA	Rouyn_Noranda	77.81666667	48.76666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0336/D102LACXX_8/IX0336_D102LACXX_8_CCCATG.bam	unsorted
RNA14_DNA310	RNA14	310	PBAL	RNA	Rouyn_Noranda	77.8	48.75	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0375/D15UAACXX_2/IX0375_D15UAACXX_2_ACCCAG.bam	unsorted
RNA2_DNA698	RNA2	698	PBAL	RNA	Rouyn_Noranda	78.06666667	48.6	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-07/IX0855/D18UBACXX_2/IX0855_D18UBACXX_2_AGAAGA.bam	unsorted
RNA3_DNA811	RNA3	811	PBAL	RNA	Rouyn_Noranda	78.06666667	48.6	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-12/IX0981/D18W4ACXX_3/IX0981_D18W4ACXX_3_ACTGAT.bam	unsorted
RNA4_DNA1126	RNA4	1126	PBAL	RNA	Rouyn_Noranda	78.06666667	48.6	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-30/IX2035/C2P5YACXX_7/IX2035_C2P5YACXX_7_ACTGAT.bam	unsorted
RNA5_DNA852	RNA5	852	PBAL	RNA	Rouyn_Noranda	78.06666667	48.6	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-01/IX1910/C2F5EACXX_5/IX1910_C2F5EACXX_5_ACCCAG.bam	unsorted
RNA6_DNA327	RNA6	327	PBAL	RNA	Rouyn_Noranda	78.06666667	48.6	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0336/D102LACXX_8/IX0336_D102LACXX_8_CACCGG.bam	unsorted
RNA7_DNA988	RNA7	988	PBAL	RNA	Rouyn_Noranda	77.81666667	48.76666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-01/IX1908/C2F5EACXX_3/IX1908_C2F5EACXX_3_CAGGCG.bam	unsorted
RNA8_DNA1187	RNA8	1187	PBAL	RNA	Rouyn_Noranda	77.81666667	48.76666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-29/IX2057/C34BNACXX_6/IX2057_C34BNACXX_6_AGATAG.bam	unsorted
RNA9_DNA1188	RNA9	1188	PBAL	RNA	Rouyn_Noranda	77.81666667	48.76666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2049/C2PVTACXX_5/IX2049_C2PVTACXX_5_ATGAGC.bam	unsorted
ROS1_DNA552	ROS1	552	PBAL	ROS	Roseville	64.36666667	47.33333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0385/D15K7ACXX_4/IX0385_D15K7ACXX_4_ATACGG.bam	unsorted
ROS10_DNA353	ROS10	353	PBAL	ROS	Roseville	64.28333333	47.41666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0332/D102LACXX_4/IX0332_D102LACXX_4_TAGCTT.bam	unsorted
ROS11_DNA1043	ROS11	1043	PBAL	ROS	Roseville	64.28333333	47.41666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-30/IX2032/C2P5YACXX_4/IX2032_C2P5YACXX_4_ATGTCA.bam	unsorted
ROS14_DNA553	ROS14	553	PBAL	ROS	Roseville	64.28333333	46.7	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0385/D15K7ACXX_4/IX0385_D15K7ACXX_4_CACGAT.bam	unsorted
ROS15_DNA554	ROS15	554	PBAL	ROS	Roseville	64.28333333	47.13333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0385/D15K7ACXX_4/IX0385_D15K7ACXX_4_GAGTGG.bam	unsorted
ROS2_DNA699	ROS2	699	PBAL	ROS	Roseville	64.45	47.2	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0846/D18MNACXX_4/IX0846_D18MNACXX_4_ATCTAT.bam	unsorted
ROS3_DNA352	ROS3	352	PBAL	ROS	Roseville	64.45	47.2	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0332/D102LACXX_4/IX0332_D102LACXX_4_CGATGT.bam	unsorted
ROS4_DNA700	ROS4	700	PBAL	ROS	Roseville	64.36666667	47.21666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0842/D17UBACXX_5/IX0842_D17UBACXX_5_CAGGCG.bam	unsorted
ROS6_DNA824	ROS6	824	PBAL	ROS	Roseville	63.8	46.36666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-17/IX0995/C13P1ACXX_6/IX0995_C13P1ACXX_6_CCGCAA.bam	unsorted
ROS7_DNA1162	ROS7	1162	PBAL	ROS	Roseville	64.28333333	47.13333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-30/IX2036/C2P5YACXX_8/IX2036_C2P5YACXX_8_CCTTAG.bam	unsorted
ROS9_DNA826	ROS9	826	PBAL	ROS	Roseville	64.01666667	46.96666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-17/IX0992/C13P1ACXX_3/IX0992_C13P1ACXX_3_GCCTTA.bam	unsorted
SOU1_DNA555	SOU1	555	PBAL	SOU	Souix_Lookout	91.9	50.08333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0385/D15K7ACXX_4/IX0385_D15K7ACXX_4_CTGCTG.bam	unsorted
SOU12_DNA559	SOU12	559	PBAL	SOU	Souix_Lookout	91.83333333	50.1	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0386/D15K7ACXX_5/IX0386_D15K7ACXX_5_GTAGAG.bam	unsorted
SOU13_DNA1047	SOU13	1047	PBAL	SOU	Souix_Lookout	91.81666667	50.1	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2042/C2P8KACXX_6/IX2042_C2P8KACXX_6_TTAGGC.bam	unsorted
SOU14_DNA838	SOU14	838	PBAL	SOU	Souix_Lookout	91.78333333	50.08333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-11-21/IX0996/D1CLLACXX_8/IX0996_D1CLLACXX_8_GCTCCA.bam	unsorted
SOU15_DNA830	SOU15	830	PBAL	SOU	Souix_Lookout	91.76666667	50.08333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0990/D1C4AACXX_8/IX0990_D1C4AACXX_8_AAAGCA.bam	unsorted
SOU2_DNA701	SOU2	701	PBAL	SOU	Souix_Lookout	91.86666667	50.08333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0849/D18MNACXX_7/IX0849_D18MNACXX_7_CCTTAG.bam	unsorted
SOU3_DNA556	SOU3	556	PBAL	SOU	Souix_Lookout	91.83333333	50.08333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0386/D15K7ACXX_5/IX0386_D15K7ACXX_5_GCCGCG.bam	unsorted
SOU4_DNA702	SOU4	702	PBAL	SOU	Souix_Lookout	91.85	50.13333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0846/D18MNACXX_4/IX0846_D18MNACXX_4_GAATAA.bam	unsorted
SOU5_DNA557	SOU5	557	PBAL	SOU	Souix_Lookout	91.85	50.13333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0386/D15K7ACXX_5/IX0386_D15K7ACXX_5_TCATTC.bam	unsorted
SOU7_DNA828	SOU7	828	PBAL	SOU	Souix_Lookout	91.88333333	50.11666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0987/D1C4AACXX_5/IX0987_D1C4AACXX_5_TTCGAA.bam	unsorted
SOU9_DNA558	SOU9	558	PBAL	SOU	Souix_Lookout	91.88333333	50.08333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0386/D15K7ACXX_5/IX0386_D15K7ACXX_5_TGGCGC.bam	unsorted
SRD1_DNA1031	SRD1	1031	PBAL	SRD	South_Reindeer	104.2166667	55.93333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2039/C2P8KACXX_3/IX2039_C2P8KACXX_3_AGGCCG.bam	unsorted
SRD11_DNA812	SRD11	812	PBAL	SRD	South_Reindeer	104.05	55.98333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-12/IX0981/D18W4ACXX_3/IX0981_D18W4ACXX_3_ATCCTA.bam	unsorted
SRD12_DNA562	SRD12	562	PBAL	SRD	South_Reindeer	103.9833333	56	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0387/D15K7ACXX_6/IX0387_D15K7ACXX_6_AAGGAC.bam	unsorted
SRD13_DNA1033	SRD13	1033	PBAL	SRD	South_Reindeer	103.95	56.01666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2045/C2PVTACXX_1/IX2045_C2PVTACXX_1_CCACGC.bam	unsorted
SRD14_DNA563	SRD14	563	PBAL	SRD	South_Reindeer	103.9333333	56.03333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0387/D15K7ACXX_6/IX0387_D15K7ACXX_6_ACTGAT.bam	unsorted
SRD2_DNA703	SRD2	703	PBAL	SRD	South_Reindeer	104.2166667	55.93333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-12/IX0851/C13N9ACXX_1/IX0851_C13N9ACXX_1_GCTCCA.bam	unsorted
SRD3_DNA1032	SRD3	1032	PBAL	SRD	South_Reindeer	104.2	55.95	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-18/IX2034/C2RT2ACXX_3/IX2034_C2RT2ACXX_3_CAACTA.bam	unsorted
SRD4_DNA704	SRD4	704	PBAL	SRD	South_Reindeer	104.2	55.95	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-11/IX0859/D196FACXX_8/IX0859_D196FACXX_8_TCGAAG.bam	unsorted
SRD5_DNA705	SRD5	705	PBAL	SRD	South_Reindeer	104.15	55.95	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-11/IX0859/D196FACXX_8/IX0859_D196FACXX_8_TTCTCC.bam	unsorted
SRD6_DNA1048	SRD6	1048	PBAL	SRD	South_Reindeer	104.1333333	55.96666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2039/C2P8KACXX_3/IX2039_C2P8KACXX_3_GGCTAC.bam	unsorted
SRD7_DNA560	SRD7	560	PBAL	SRD	South_Reindeer	104.1166667	55.96666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0387/D15K7ACXX_6/IX0387_D15K7ACXX_6_ACAGTG.bam	unsorted
SRD8_DNA561	SRD8	561	PBAL	SRD	South_Reindeer	104.1	55.96666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0387/D15K7ACXX_6/IX0387_D15K7ACXX_6_AAACAT.bam	unsorted
SRD9_DNA841	SRD9	841	PBAL	SRD	South_Reindeer	104.0666667	55.98333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-30/IX0994/C13P1ACXX_5/IX0994_C13P1ACXX_5_CAGATC.bam	unsorted
STL1_DNA564	STL1	564	PBAL	STL	Stettler	112.7333333	52.35	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-08/IX0388/D15K7ACXX_7/IX0388_D15K7ACXX_7_ATCCTA.bam	unsorted
STL10_DNA566	STL10	566	PBAL	STL	Stettler	112.7333333	52.46666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-08/IX0388/D15K7ACXX_7/IX0388_D15K7ACXX_7_CCGCAA.bam	unsorted
STL13_DNA567	STL13	567	PBAL	STL	Stettler	112	52	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-08/IX0388/D15K7ACXX_7/IX0388_D15K7ACXX_7_GAAACC.bam	unsorted
STL14_DNA568	STL14	568	PBAL	STL	Stettler	112.7333333	52.53333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-20/IX0389/C10ERACXX_1/IX0389_C10ERACXX_1_GCCTTA.bam	unsorted
STL2_DNA1050	STL2	1050	PBAL	STL	Stettler	112.7333333	52.35	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2042/C2P8KACXX_6/IX2042_C2P8KACXX_6_AAGACT.bam	unsorted
STL3_DNA706	STL3	706	PBAL	STL	Stettler	112.7333333	52.35	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-07/IX0855/D18UBACXX_2/IX0855_D18UBACXX_2_GTGAAA.bam	unsorted
STL8_DNA565	STL8	565	PBAL	STL	Stettler	112.7333333	52.46666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-08/IX0388/D15K7ACXX_7/IX0388_D15K7ACXX_7_CACTCA.bam	unsorted
STL9_DNA825	STL9	825	PBAL	STL	Stettler	112.7333333	52.46666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-17/IX0991/C13P1ACXX_2/IX0991_C13P1ACXX_2_GAAACC.bam	unsorted
STO1_DNA707	STO1	707	PBAL	STO	Stony_Rapids	105.7166667	59.23333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0842/D17UBACXX_5/IX0842_D17UBACXX_5_CAGATC.bam	unsorted
STO10_DNA1035	STO10	1035	PBAL	STO	Stony_Rapids	105.6833333	59.16666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2043/C2P8KACXX_7/IX2043_C2P8KACXX_7_GCAAGG.bam	unsorted
STO12_DNA572	STO12	572	PBAL	STO	Stony_Rapids	105.7	59.16666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0390/C10ERACXX_2/IX0390_C10ERACXX_2_GCCAAT.bam	unsorted
STO13_DNA573	STO13	573	PBAL	STO	Stony_Rapids	105.7166667	59.16666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0390/C10ERACXX_2/IX0390_C10ERACXX_2_AAAGCA.bam	unsorted
STO2_DNA708	STO2	708	PBAL	STO	Stony_Rapids	105.6166667	59.15	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0853/C13N9ACXX_3/IX0853_C13N9ACXX_3_AAATGC.bam	unsorted
STO4_DNA569	STO4	569	PBAL	STO	Stony_Rapids	105.65	59.15	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-20/IX0389/C10ERACXX_1/IX0389_C10ERACXX_1_TCCCGA.bam	unsorted
STO7_DNA570	STO7	570	PBAL	STO	Stony_Rapids	105.6666667	59.16666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-20/IX0389/C10ERACXX_1/IX0389_C10ERACXX_1_TTCGAA.bam	unsorted
STO8_DNA571	STO8	571	PBAL	STO	Stony_Rapids	105.6666667	59.16666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-20/IX0389/C10ERACXX_1/IX0389_C10ERACXX_1_GTCCGC.bam	unsorted
